"","ID","Intercept","umol.L.sec","Temp.C","Light_Dark"
"1293","Fobsc_9_38C",140.994835567216,-0.00508353811382779,37.9007630057803,NA
"1294","Fobsc_9_40C",123.840647057048,-0.00424093664800888,40.3441025641026,NA
"1295","Fobsc_9_42C",111.845648539422,-0.00364681638749599,42.0152038216561,NA
"1296","FobscBk_4_14C",232.837902990346,-0.00102658618853198,13.9409423076923,NA
"1297","FobscBk_4_18C",229.376470908555,-0.00107130995939051,18.2156815642458,NA
"1298","FobscBk_4_22C",221.17298879261,-0.00292233461846783,22.2909027777778,NA
"1299","FobscBk_4_26C",204.75925134537,-0.00367813628421667,26.1502247191011,NA
"1300","FobscBk_4_28C",187.417825460455,-0.00147679503595002,27.77776,NA
"1301","FobscBk_4_30C",168.61373923445,-0.00197648093168382,29.9336125,NA
"1302","FobscBk_4_32C",159.000231745374,-0.00199635740383589,32.2487791411043,NA
"1303","FobscBk_4_34C",148.757819377263,-0.0025257857030389,34.1776981132075,NA
"1304","FobscBk_4_36C",140.076193243291,-0.00241242030938711,35.7898651685393,NA
"1305","FobscBk_4_38C",127.995790282551,-0.00250582862414944,37.8926034482759,NA
"1306","FobscBk_4_40C",114.291354505788,-0.00231494167118833,40.3436815286624,NA
"1307","FobscBk_4_42C",100.579241201241,-0.00234241544551704,41.975050955414,NA
"1308","FobscBk_5_14C",255.769822107304,-0.000892453043799044,14.1800192307692,NA
"1309","FobscBk_5_18C",253.0500213709,-0.000930142830099874,18.2794525139665,NA
"1310","FobscBk_5_22C",241.674991594203,-0.00324252587991718,22.3057261904762,NA
"1311","FobscBk_5_26C",226.541965827721,-0.00293874512584193,26.2096220930233,NA
"1312","FobscBk_5_28C",207.860428248539,-0.00194232871299645,27.8254855491329,NA
"1313","FobscBk_5_30C",186.814820979667,-0.00166291660407764,29.9917763975155,NA
"1314","FobscBk_5_32C",175.320020684258,-0.00189506147526975,32.3314785276074,NA
"1315","FobscBk_5_34C",164.270404497029,-0.00257173823828755,34.1680503144654,NA
"1316","FobscBk_5_36C",154.060854745957,-0.00250827326584178,35.926,NA
"1317","FobscBk_5_38C",141.248872348475,-0.00248719020348928,37.9277413793103,NA
"1318","FobscBk_5_40C",128.472925578647,-0.00232153304442035,40.2718662420382,NA
"1319","FobscBk_5_42C",111.636079935898,-0.00279166256708414,41.9827070063694,NA
"1320","Ggrap_1_14C",242.021410980246,-0.0110088898140742,14.5019345238095,NA
"1321","Ggrap_1_18C",241.890130235307,-0.0146885326876513,18.2882368421053,NA
"1322","Ggrap_1_22C",210.395997247817,-0.0202793315266486,22.2412025316456,NA
"1323","Ggrap_1_24C",212.720601092188,-0.0304044983339504,24.0332831325301,NA
"1324","Ggrap_1_26C",203.74312154304,-0.0357451694139195,26.166467032967,NA
"1325","Ggrap_1_27C",195.13264019037,-0.03826671612542,27.1320064102564,NA
"1326","Ggrap_1_28C",184.729015534071,-0.0254612300524171,28.09211875,NA
"1327","Ggrap_1_29C",185.390285323227,-0.0278859270090419,29.0829294117647,NA
"1328","Ggrap_1_30C",178.722757619699,-0.0345485909712721,29.9686280487805,NA
"1329","Ggrap_1_32C",155.029369094567,-0.0337624547283702,31.9415414012739,NA
"1330","Ggrap_1_34C",145.941345544601,-0.0375708854191235,34.0546,NA
"1331","Ggrap_1_36C",147.341689624537,-0.0399278053939715,35.95774375,NA
"1332","Ggrap_1_38C",123.601022117647,-0.00924732773109246,37.9306858974359,NA
"1333","Ggrap_10_14C",228.287774253789,-0.0314965312236099,14.5650240963855,NA
"1334","Ggrap_10_18C",235.764099073936,-0.0415048907953292,18.2286596858639,NA
"1335","Ggrap_10_22C",189.695248285582,-0.0544729824305607,22.3001455696203,NA
"1336","Ggrap_10_24C",197.381656387537,-0.0619073125608568,23.9922108433735,NA
"1337","Ggrap_10_26C",193.011580707604,-0.0590283967768823,26.1200722222222,NA
"1338","Ggrap_10_27C",186.700206704266,-0.0719200023872758,27.1050891719745,NA
"1339","Ggrap_10_28C",172.39566677512,-0.0717072399179767,28.053875,NA
"1340","Ggrap_10_29C",169.671790010785,-0.064103805448283,28.9293832335329,NA
"1341","Ggrap_10_30C",161.644440501792,-0.0584453821044547,29.933981595092,NA
"1342","Ggrap_10_32C",141.587651316764,-0.0557389952406134,31.8932804878049,NA
"1343","Ggrap_10_34C",133.997443687054,-0.0522880436275407,34.0110172413793,NA
"1344","Ggrap_10_36C",164.506710899266,-0.00824300180116858,36.0006086956522,NA
"1345","Ggrap_10_38C",153.546373297326,-0.010743201766854,37.9095677419355,NA
"1346","Ggrap_2_14C",237.706349851887,-0.013670364707756,14.4063393939394,NA
"1347","Ggrap_2_18C",240.62841276774,-0.0183923435454308,18.261832460733,NA
"1348","Ggrap_2_22C",215.662441193168,-0.0272642932112018,22.2096708860759,NA
"1349","Ggrap_2_24C",214.124018822947,-0.0281837694994547,24.0581987951807,NA
"1350","Ggrap_2_26C",203.346960761378,-0.0356786437822057,26.2122967032967,NA
"1351","Ggrap_2_27C",184.828209523809,-0.0365018759018757,27.1803269230769,NA
"1352","Ggrap_2_28C",173.796215193502,-0.0360508361204013,28.1448176100629,NA
"1353","Ggrap_2_29C",186.207290053915,-0.0383464650726676,29.1081764705882,NA
"1354","Ggrap_2_30C",174.682394918963,-0.0382834766408132,30.0066871165644,NA
"1355","Ggrap_2_32C",163.754474288914,-0.0424976091825308,31.9377133757962,NA
"1356","Ggrap_2_34C",146.837891038961,-0.0494176623376624,34.0665632183908,NA
"1357","Ggrap_2_36C",145.096943494007,-0.0517853276178811,35.99539375,NA
"1358","Ggrap_2_38C",137.328639292322,-0.0522896160962073,37.9221025641026,NA
"1359","Ggrap_3_14C",239.336202001333,-0.0108918444689803,14.3908242424242,NA
"1360","Ggrap_3_18C",243.36045294833,-0.0133730114135205,18.2225183246073,NA
"1361","Ggrap_3_22C",217.313136197849,-0.0153495311827957,22.2076898734177,NA
"1362","Ggrap_3_24C",212.773147731099,-0.0172532398945201,24.0062228915663,NA
"1363","Ggrap_3_26C",202.38380153491,-0.0219962646286123,26.1356187845304,NA
"1364","Ggrap_3_27C",193.56529487227,-0.023517752684191,27.1421987179487,NA
"1365","Ggrap_3_28C",186.603601632207,-0.024637010186104,28.0673459119497,NA
"1366","Ggrap_3_29C",183.241443221456,-0.0241416135834468,29.0371882352941,NA
"1367","Ggrap_3_30C",181.102709768141,-0.0242700944611422,29.9235030674847,NA
"1368","Ggrap_3_32C",165.814504835626,-0.0277114496146718,31.9067324840764,NA
"1369","Ggrap_3_34C",156.702961445783,-0.0360812311576929,33.9758620689655,NA
"1370","Ggrap_3_36C",150.000065473417,-0.0368965424979818,35.9302,NA
"1371","Ggrap_3_38C",129.656428527657,-0.00769009837123048,37.8298580645161,NA
"1372","Ggrap_4_14C",224.781684906752,-0.00465293744282862,14.2838424242424,NA
"1373","Ggrap_4_18C",225.146868732435,-0.00681504605714713,18.2440942408377,NA
"1374","Ggrap_4_22C",208.052589538316,-0.00962733847364277,22.3557974683544,NA
"1375","Ggrap_4_24C",198.461350115245,-0.010740064935065,24.0320361445783,NA
"1376","Ggrap_4_26C",188.968567798401,-0.011920304836743,26.2119337016575,NA
"1377","Ggrap_4_27C",182.472054276039,-0.0130722351233673,27.1326794871795,NA
"1378","Ggrap_4_28C",174.891838344674,-0.0134331972475302,28.0814402515723,NA
"1379","Ggrap_4_29C",171.25186974412,-0.0137671393249381,29.0634556213018,NA
"1380","Ggrap_4_30C",168.187783868024,-0.014240572130572,29.9511768292683,NA
"1381","Ggrap_4_32C",156.243232521483,-0.0138030954754783,31.9377564102564,NA
"1382","Ggrap_4_34C",148.560141446721,-0.0148863374953532,34.0140862068966,NA
"1383","Ggrap_4_36C",141.935132675325,-0.00557100556586264,35.9781125,NA
"1384","Ggrap_4_38C",137.190540715926,-0.00582612626008615,37.8800129032258,NA
"1385","Ggrap_6_14C",243.077743625249,-0.0125249578799578,14.4023151515152,NA
"1386","Ggrap_6_18C",245.704853354484,-0.0125937539657716,20.0283625,NA
"1387","Ggrap_6_22C",220.644317510385,-0.022994120579417,22.3607405063291,NA
"1388","Ggrap_6_24C",218.300698160778,-0.0388097998658318,24.0363855421687,NA
"1389","Ggrap_6_26C",202.707049385475,-0.0424914711359405,26.137546961326,NA
"1390","Ggrap_6_27C",196.825059174715,-0.0422505706760318,27.1354331210191,NA
"1391","Ggrap_6_28C",186.78024009721,-0.0469487380738074,28.1046981132075,NA
"1392","Ggrap_6_29C",181.560351841028,-0.0380679811744438,29.0911726190476,NA
"1393","Ggrap_6_30C",177.740682044374,-0.0407238437495006,29.9833048780488,NA
"1394","Ggrap_6_32C",149.197926610099,-0.0451368429039313,31.9734458598726,NA
"1395","Ggrap_6_34C",144.370972637304,-0.0478244164085516,34.0830632183908,NA
"1396","Ggrap_6_36C",142.261898193315,-0.0497934056007227,36.0349875,NA
"1397","Ggrap_6_38C",151.704409262667,-0.00567742807221897,37.9769935897436,NA
"1398","Ggrap_7_14C",235.395863287887,-0.00843223253386248,14.4246424242424,NA
"1399","Ggrap_7_18C",235.361730080122,-0.0106803992527317,18.3201780104712,NA
"1400","Ggrap_7_22C",213.887372519706,-0.0157612730000069,22.4329113924051,NA
"1401","Ggrap_7_24C",208.032205138516,-0.0164003642675203,24.1163855421687,NA
"1402","Ggrap_7_26C",197.011108470403,-0.0176720476706392,26.275226519337,NA
"1403","Ggrap_7_27C",191.093062786299,-0.0194010109216752,27.2272866242038,NA
"1404","Ggrap_7_28C",180.972528510361,-0.0194913495080501,28.1914150943396,NA
"1405","Ggrap_7_29C",177.541164460432,-0.0197867625899281,29.182130952381,NA
"1406","Ggrap_7_30C",174.54369259522,-0.0208867240200694,30.0649146341463,NA
"1407","Ggrap_7_32C",163.785608858423,-0.0207939752480529,32.0079871794872,NA
"1408","Ggrap_7_34C",152.772828512451,-0.022376797553715,34.138275862069,NA
"1409","Ggrap_7_36C",145.400534644367,-0.02272868402991,36.0924099378882,NA
"1410","Ggrap_7_38C",140.60807670955,-0.00714332995249025,37.9783525641026,NA
"1411","Ggrap_9_14C",243.089609067158,-0.0116931048747762,14.4334666666667,NA
"1412","Ggrap_9_18C",244.623357415665,-0.0200804882057126,18.2622984293194,NA
"1413","Ggrap_9_22C",210.321227388654,-0.0242737083919362,22.2689493670886,NA
"1414","Ggrap_9_24C",206.562637389862,-0.0394620411674347,24.0177048192771,NA
"1415","Ggrap_9_26C",200.374509083738,-0.041872780194216,26.1647833333333,NA
"1416","Ggrap_9_27C",191.046800407257,-0.0486201036653093,27.1366178343949,NA
"1417","Ggrap_9_28C",183.966950925388,-0.0363912354651163,28.08230625,NA
"1418","Ggrap_9_29C",177.719122715251,-0.0349992317702868,28.9657245508982,NA
"1419","Ggrap_9_30C",172.216381818871,-0.0386167453769557,29.9625548780488,NA
"1420","Ggrap_9_32C",144.558779275625,-0.0435407606722954,31.9459294871795,NA
"1421","Ggrap_9_34C",143.994198156682,-0.0464628936251919,34.027867816092,NA
"1422","Ggrap_9_36C",135.356945699422,-0.0485122944704723,36.0431180124224,NA
"1423","Ggrap_9_38C",149.705559326126,-0.00572129251163891,37.926864516129,NA
"1424","GgrapBk_5_14C",247.526861678634,-0.00070580544641647,14.4263151515152,NA
"1425","GgrapBk_5_18C",250.325850948266,-0.000926360677813925,18.2978148148148,NA
"1426","GgrapBk_5_22C",234.291331492527,-0.00151719345319724,22.3635128205128,NA
"1427","GgrapBk_5_24C",222.641674724147,-0.00202393028255228,24.047987804878,NA
"1428","GgrapBk_5_26C",211.585940368772,-0.0028663661984601,26.1775833333333,NA
"1429","GgrapBk_5_27C",202.869796766274,-0.00354479777055478,27.1406233766234,NA
"1430","GgrapBk_5_28C",196.347784021356,-0.00352994987181843,28.0938227848101,NA
"1431","GgrapBk_5_29C",192.890812931335,-0.00359046706169401,29.0791856287425,NA
"1432","GgrapBk_5_30C",188.328549553081,-0.00331328110694019,29.9777283950617,NA
"1433","GgrapBk_5_32C",179.860596436519,-0.00248784344669777,31.954025477707,NA
"1434","GgrapBk_5_34C",169.881699954482,-0.00284350207836133,34.0704244186047,NA
"1435","GgrapBk_5_36C",160.706703473449,-0.00395285111761744,36.0033566878981,NA
"1436","GgrapBk_5_38C",150.828667517051,-0.00423406697388631,37.914477124183,NA
"1437","GgrapBk_8_14C",243.520316221832,-0.000998555262901134,14.1754484848485,NA
"1438","GgrapBk_8_18C",243.200110531268,-0.00100305007039709,18.2100209424084,NA
"1439","GgrapBk_8_22C",230.139398748594,-0.00177919713160855,22.3353101265823,NA
"1440","GgrapBk_8_24C",217.691244963947,-0.00207383055406545,24.0071927710843,NA
"1441","GgrapBk_8_26C",207.20602665775,-0.00285881169171881,26.1451878453039,NA
"1442","GgrapBk_8_27C",198.701505710836,-0.00365798992910942,27.122178343949,NA
"1443","GgrapBk_8_28C",192.109237314525,-0.00359419123028816,28.0557232704403,NA
"1444","GgrapBk_8_29C",188.621569031688,-0.00369911167645658,29.046755952381,NA
"1445","GgrapBk_8_30C",183.934542473906,-0.00389298491576622,29.9382760736196,NA
"1446","GgrapBk_8_32C",175.602487384063,-0.00239162761766543,31.8983205128205,NA
"1447","GgrapBk_8_34C",165.238063955169,-0.0032023015554153,33.978132183908,NA
"1448","GgrapBk_8_36C",156.641673362653,-0.0040740283216807,35.931248447205,NA
"1449","GgrapBk_8_38C",147.621089031058,-0.00460733171127326,37.827141025641,NA
"1450","Grac_1_14C_D",213.663387076923,-0.0105255384615387,14.3968947368421,NA
"1451","Grac_1_14C",203.024049230769,0.0393707692307682,14.5480540540541,NA
"1452","Grac_1_18C_D",206.006774173669,-0.0161864985994394,18.8410909090909,NA
"1453","Grac_1_18C",193.428405425101,0.0507320242914979,18.5831951219512,NA
"1454","Grac_1_22C_D",225.06960771757,-0.0197363365309828,22.3133484848485,NA
"1455","Grac_1_22C",192.493358963511,0.0623676361713378,22.1845520833333,NA
"1456","Grac_1_26C_D",191.326717799847,-0.0175145912910615,26.2652244897959,NA
"1457","Grac_1_26C",173.221739977423,0.0540692468956618,26.2290714285714,NA
"1458","Grac_1_28C_D",210.800946088194,-0.0220684210526318,28.2468333333333,NA
"1459","Grac_1_28C",179.319548319597,0.064696781135531,28.1841794871795,NA
"1460","Grac_1_30C_D",175.683582879613,-0.0196778584392013,30.0865652173913,NA
"1461","Grac_1_30C",165.69095862069,0.0534086763070079,29.9853513513514,NA
"1462","Grac_1_32C_D",170.344915018509,-0.0206939714436807,32.1103846153846,NA
"1463","Grac_1_32C",156.25013922449,0.0471694489795919,32.0660491803279,NA
"1464","Grac_1_34C_D",148.873943111111,-0.023515760683761,34.0146304347826,NA
"1465","Grac_1_34C",139.422855113968,0.027701285797779,34.0080416666667,NA
"1466","Grac_1_36C_D",104.250922983993,-0.0253427967381454,36.7520149253731,NA
"1467","Grac_1_36C",125.543232605042,-0.00619226890756293,36.0464545454545,NA
"1468","Grac_10_14C_D",221.340710822511,-0.0110701298701306,14.424027027027,NA
"1469","Grac_10_14C",211.35983372434,0.0414503665689158,14.5615675675676,NA
"1470","Grac_10_18C_D",216.723738339438,-0.0149202686202689,18.9108409090909,NA
"1471","Grac_10_18C",204.357874581281,0.055484039408867,18.67015,NA
"1472","Grac_10_22C_D",241.010223593074,-0.0213791486291488,22.3372121212121,NA
"1473","Grac_10_22C",205.173450739065,0.0704779185520361,22.2022021276596,NA
"1474","Grac_10_26C_D",206.945135470383,-0.0207737979094076,26.3811,NA
"1475","Grac_10_26C",185.097496750192,0.0692824379034904,26.3521818181818,NA
"1476","Grac_10_28C_D",260.657434915572,-0.0268436397748598,28.2821395348837,NA
"1477","Grac_10_28C",210.983716994276,0.106578816222141,28.1996025641026,NA
"1478","Grac_10_30C_D",189.540128733581,-0.021779507213387,30.1020289855072,NA
"1479","Grac_10_30C",175.350396151026,0.0714103005865104,29.9824473684211,NA
"1480","Grac_10_32C_D",182.527999781158,-0.0227973520078781,32.152140625,NA
"1481","Grac_10_32C",165.913155360918,0.0608916037450917,32.1118196721311,NA
"1482","Grac_10_34C_D",145.106099311741,-0.0248891902834008,34.0447608695652,NA
"1483","Grac_10_34C",147.299659868668,0.0105821575984988,34.0395438596491,NA
"1484","Grac_10_36C_D",88.3044118111346,-0.0238206906272023,36.8261818181818,NA
"1485","Grac_10_36C",124.298939161834,-0.0249808512966409,36.0838571428571,NA
"1486","Grac_2_14C_D",216.971350405797,-0.00923678260869652,14.4295405405405,NA
"1487","Grac_2_14C",206.448002068966,0.0444452216748763,14.5574864864865,NA
"1488","Grac_2_18C_D",215.012288598979,-0.0132014099343653,19.0110454545455,NA
"1489","Grac_2_18C",198.47879819376,0.0588126436781614,18.7725476190476,NA
"1490","Grac_2_22C_D",239.912622164502,-0.0171723809523809,22.3989846153846,NA
"1491","Grac_2_22C",196.44942025754,0.0775641431164117,22.2695473684211,NA
"1492","Grac_2_26C_D",202.546216106795,-0.0154754349491196,26.35854,NA
"1493","Grac_2_26C",177.460278417143,0.0688290702638094,26.3155535714286,NA
"1494","Grac_2_28C_D",255.327598181038,-0.0218261518661517,28.3624761904762,NA
"1495","Grac_2_28C",191.882196388768,0.126327095093357,28.2878846153846,NA
"1496","Grac_2_30C_D",188.969230173993,-0.017656227106227,30.1829855072464,NA
"1497","Grac_2_30C",170.759562541489,0.0825370317686107,30.082,NA
"1498","Grac_2_32C_D",185.050866081633,-0.0190240408163268,32.2165230769231,NA
"1499","Grac_2_32C",162.225846376812,0.0707997364953883,32.171262295082,NA
"1500","Grac_2_34C_D",144.970641622103,-0.0228196524064175,34.131847826087,NA
"1501","Grac_2_34C",144.821917434813,0.0111750246652573,34.1235357142857,NA
"1502","Grac_2_36C_D",85.7580844055945,-0.0206324825174826,36.8828358208955,NA
"1503","Grac_2_36C",120.042695454545,-0.0246714442815248,36.1621818181818,NA
"1504","Grac_4_14C_D",197.207696820513,-0.01076041025641,14.4062432432432,NA
"1505","Grac_4_14C",186.566841774193,0.0382566129032259,14.5472972972973,NA
"1506","Grac_4_18C_D",191.929182881232,-0.015841055718475,18.9355681818182,NA
"1507","Grac_4_18C",177.146601641026,0.0497491282051278,18.7101,NA
"1508","Grac_4_22C_D",210.833891079347,-0.0202136382694874,22.3360303030303,NA
"1509","Grac_4_22C",175.803680809547,0.0661498629253347,22.2025052631579,NA
"1510","Grac_4_26C_D",180.103606550523,-0.0175431358885018,26.31942,NA
"1511","Grac_4_26C",157.684199102747,0.0593472371156578,26.2810535714286,NA
"1512","Grac_4_28C_D",221.502269061584,-0.0230069648093837,28.2826666666667,NA
"1513","Grac_4_28C",175.862449966817,0.090854226244344,28.2073846153846,NA
"1514","Grac_4_30C_D",166.870874888011,-0.0202037417654811,30.089115942029,NA
"1515","Grac_4_30C",152.420332040998,0.0663426470588235,29.9792631578947,NA
"1516","Grac_4_32C_D",160.392197140272,-0.0204033846153847,32.1426461538462,NA
"1517","Grac_4_32C",143.596836944232,0.0514868143621085,32.102737704918,NA
"1518","Grac_4_34C_D",138.196526194766,-0.0160367052767052,34.0458260869565,NA
"1519","Grac_4_34C",130.686337845564,0.0362091402518454,34.0380357142857,NA
"1520","Grac_4_36C_D",106.931873361522,-0.0252919661733614,36.6999104477612,NA
"1521","Grac_4_36C",116.008186097561,-0.00905748592870535,36.292,NA
"1522","Grac_5_14C_D",218.80028907563,-0.00894621848739487,14.4548888888889,NA
"1523","Grac_5_14C",207.088306666667,0.0443625974025974,14.5837567567568,NA
"1524","Grac_5_18C_D",213.050578260869,-0.0120278656126478,18.9264545454545,NA
"1525","Grac_5_18C",194.993821280788,0.061490541871921,18.674875,NA
"1526","Grac_5_22C_D",244.516919308523,-0.0180121296518606,22.3902769230769,NA
"1527","Grac_5_22C",194.132730241734,0.0936653681578216,22.2515157894737,NA
"1528","Grac_5_26C_D",207.656134303083,-0.0156367455492835,26.36136,NA
"1529","Grac_5_26C",177.786216048387,0.0808645967741935,26.3260535714286,NA
"1530","Grac_5_28C_D",264.973408870968,-0.0222133064516124,28.3159047619048,NA
"1531","Grac_5_28C",201.440796353472,0.133553687821612,28.2412051282051,NA
"1532","Grac_5_30C_D",195.460781414378,-0.0174222676797195,30.1402463768116,NA
"1533","Grac_5_30C",172.102949266862,0.096859017595308,30.0268947368421,NA
"1534","Grac_5_32C_D",184.233566134494,-0.0189521206257056,32.1514923076923,NA
"1535","Grac_5_32C",161.46567820201,0.0687580750925436,32.0990983606557,NA
"1536","Grac_5_34C_D",150.411989108476,-0.0219052700922265,34.1031086956522,NA
"1537","Grac_5_34C",145.778250498339,0.0246448504983384,34.099,NA
"1538","Grac_5_36C_D",96.08408805172,-0.0207201851704047,36.7776119402985,NA
"1539","Grac_5_36C",123.647953357753,-0.0229020757020759,35.9954791666667,NA
"1540","Grac_6_14C_D",214.581722222222,-0.00717155067155067,14.3833243243243,NA
"1541","Grac_6_14C",204.141878713879,0.0365610500610504,14.4945675675676,NA
"1542","Grac_6_18C_D",214.348013453079,-0.00989450146627534,19.03375,NA
"1543","Grac_6_18C",198.973008750463,0.0555457174638489,18.815125,NA
"1544","Grac_6_22C_D",237.780049435707,-0.0121412025901939,22.3445692307692,NA
"1545","Grac_6_22C",194.971469057799,0.0777565105047834,22.1888210526316,NA
"1546","Grac_6_26C_D",201.203429986825,-0.0110663504611329,26.3421,NA
"1547","Grac_6_26C",178.838133333333,0.060149685534591,26.3159821428571,NA
"1548","Grac_6_28C_D",240.332718198198,-0.0149019819819821,28.289,NA
"1549","Grac_6_28C",193.340446260675,0.0942943411285819,28.1870897435897,NA
"1550","Grac_6_30C_D",187.615931623932,-0.0146050061050062,30.1865507246377,NA
"1551","Grac_6_30C",171.616282352941,0.0710044117647058,30.0778947368421,NA
"1552","Grac_6_32C_D",181.606048245614,-0.016021255060729,32.2412461538462,NA
"1553","Grac_6_32C",161.309598643034,0.0600917324185246,32.2009672131148,NA
"1554","Grac_6_34C_D",138.459844064171,-0.019853537051184,34.1455869565217,NA
"1555","Grac_6_34C",142.32771615826,-3.37360314104937e-05,34.1531964285714,NA
"1556","Grac_6_36C_D",96.5951198889917,-0.0201565448658651,36.9631044776119,NA
"1557","Grac_6_36C",123.679275854342,-0.01950918767507,36.2042380952381,NA
"1558","Grac_7_14C_D",210.967748826979,-0.00864307184750678,14.478,NA
"1559","Grac_7_14C",199.325852923077,0.046510153846154,14.6196486486486,NA
"1560","Grac_7_18C_D",204.341336153846,-0.013788461538462,18.9485681818182,NA
"1561","Grac_7_18C",190.401164477285,0.0595347564313085,18.695775,NA
"1562","Grac_7_22C_D",226.573203164336,-0.0170699912587413,22.4962121212121,NA
"1563","Grac_7_22C",188.282707972356,0.0757260952733555,22.4025368421053,NA
"1564","Grac_7_26C_D",191.565443259595,-0.0156946438700267,26.37934,NA
"1565","Grac_7_26C",170.745924900737,0.0649478810469168,26.3474821428571,NA
"1566","Grac_7_28C_D",239.306949841339,-0.0192619104934897,28.3250952380952,NA
"1567","Grac_7_28C",186.596176503238,0.10122243293247,28.2287948717949,NA
"1568","Grac_7_30C_D",179.991962231997,-0.0176892614352946,30.2138115942029,NA
"1569","Grac_7_30C",164.52457044335,0.080375095785441,30.1133513513514,NA
"1570","Grac_7_32C_D",173.642189137357,-0.0198431393834129,32.261828125,NA
"1571","Grac_7_32C",154.07179257022,0.0660852612503777,32.22335,NA
"1572","Grac_7_34C_D",125.142188571428,-0.0206171428571424,34.1756739130435,NA
"1573","Grac_7_34C",132.355473165266,-0.00886728291316507,34.1850350877193,NA
"1574","Grac_7_36C_D",80.7407346821599,-0.0199981134654819,36.9198955223881,NA
"1575","Grac_7_36C",113.530390042674,-0.0254697012802277,36.1640238095238,NA
"1576","Grac_8_14C_D",208.823712698413,-0.00733174603174674,14.3893055555556,NA
"1577","Grac_8_14C",198.839605388563,0.038703079178886,14.5364594594595,NA
"1578","Grac_8_18C_D",206.42146226601,-0.011408571428571,18.9008409090909,NA
"1579","Grac_8_18C",195.104661742677,0.055447563959956,18.6746,NA
"1580","Grac_8_22C_D",230.506277142857,-0.0153557142857143,22.3047878787879,NA
"1581","Grac_8_22C",190.867062937626,0.0754432997987929,22.1774947368421,NA
"1582","Grac_8_26C_D",198.107754380094,-0.0133565250965249,26.28582,NA
"1583","Grac_8_26C",175.502253333333,0.0682375757575758,26.2551636363636,NA
"1584","Grac_8_28C_D",259.645866707367,-0.0219774114774117,28.2431904761905,NA
"1585","Grac_8_28C",201.431183871942,0.11638015705225,28.1637051282051,NA
"1586","Grac_8_30C_D",186.088639568749,-0.0156228026963962,30.0759565217391,NA
"1587","Grac_8_30C",167.184107258065,0.0862616935483871,29.9651578947368,NA
"1588","Grac_8_32C_D",177.859843147441,-0.0170518563789148,32.1225625,NA
"1589","Grac_8_32C",156.912056261343,0.0649314882032669,32.0876393442623,NA
"1590","Grac_8_34C_D",140.369584896811,-0.0225387429643528,33.9977391304348,NA
"1591","Grac_8_34C",141.453305080214,0.00972700534759328,33.9889298245614,NA
"1592","Grac_8_36C_D",83.0204075714286,-0.0207679795918367,36.8095074626866,NA
"1593","Grac_8_36C",115.129044137931,-0.0221202224694103,36.0739523809524,NA
"1594","GracBk_3_14C_D",183.003228357434,-0.000106518353726547,14.2203513513514,NA
"1595","GracBk_3_14C",183.111010175439,-3.71659919027419e-05,14.3301707317073,NA
"1596","GracBk_3_18C_D",188.104854769231,-0.000134769230769183,18.7772727272727,NA
"1597","GracBk_3_18C",188.47146406015,-0.00107533834586395,18.523725,NA
"1598","GracBk_3_22C_D",186.870994499928,-0.000926237516283247,22.2462272727273,NA
"1599","GracBk_3_22C",187.822551341463,-0.00118011291779578,22.1447684210526,NA
"1600","GracBk_3_26C_D",171.225307836735,-0.00178783673469406,26.21632,NA
"1601","GracBk_3_26C",172.766908153334,-0.00157203107658189,26.1967321428571,NA
"1602","GracBk_3_28C_D",164.137227106227,-0.00356898656898647,28.1784761904762,NA
"1603","GracBk_3_28C",165.63877234063,-0.00294294354838698,28.1339743589744,NA
"1604","GracBk_3_30C_D",159.871924512175,-0.00209383970327343,30.0388550724638,NA
"1605","GracBk_3_30C",160.865302038881,-0.00289521100047408,29.9481578947368,NA
"1606","GracBk_3_32C_D",151.692941313321,-0.00223709193245772,32.0820461538462,NA
"1607","GracBk_3_32C",152.494816153846,-0.00184692307692289,32.0646557377049,NA
"1608","GracBk_3_34C_D",140.430080591966,-0.00422661028893588,33.9650869565217,NA
"1609","GracBk_3_34C",142.674993506739,-0.00362994895065251,33.973552238806,NA
"1610","GracBk_3_36C_D",121.701127423175,-0.00377838137131244,36.6510149253731,NA
"1611","GracBk_3_36C",127.479725042017,-0.00371495798319315,36.0050909090909,NA
"1612","GracBk_9_14C_D",182.878766625967,-0.000889133089133063,14.3005277777778,NA
"1613","GracBk_9_14C",183.068305731225,-0.000756324110672333,14.433,NA
"1614","GracBk_9_18C_D",189.517941432642,-0.000878754578754883,18.85775,NA
"1615","GracBk_9_18C",189.871606674691,-0.00109655323339538,18.6209,NA
"1616","GracBk_9_22C_D",188.908674067222,-0.00107616404563664,22.2830303030303,NA
"1617","GracBk_9_22C",189.537372879051,-0.00131919115610284,22.1734947368421,NA
"1618","GracBk_9_26C_D",172.809170144927,-0.00329188405797084,26.2946,NA
"1619","GracBk_9_26C",174.580011190979,-0.00360090204369255,26.2839272727273,NA
"1620","GracBk_9_28C_D",166.457829384615,-0.00319092307692312,28.2369534883721,NA
"1621","GracBk_9_28C",168.354182528534,-0.00308940718402876,28.1867307692308,NA
"1622","GracBk_9_30C_D",162.57297148847,-0.00231215932914057,30.0697101449275,NA
"1623","GracBk_9_30C",163.856782153846,-0.00334830769230771,29.9596578947368,NA
"1624","GracBk_9_32C_D",154.084420251003,-0.00233201570904143,32.099453125,NA
"1625","GracBk_9_32C",155.372133809099,-0.0027011596788578,32.0718524590164,NA
